,tile_id,accepted_number_of_marks
2855,SWC0758_4_3,0
2856,SWC0760_1_1,1
2857,SWC0760_1_2,0
2858,SWC0760_1_3,1
2859,SWC0760_2_1,0
2860,SWC0760_2_2,0
2861,SWC0760_2_3,1
2862,SWC0760_3_1,0
2863,SWC0760_3_2,0
2864,SWC0760_3_3,0
2865,SWC0760_4_1,0
2866,SWC0760_4_2,0
2867,SWC0760_4_3,0
2868,SWC0765_1_1,0
2869,SWC0765_1_2,0
2870,SWC0765_1_3,9
2871,SWC0765_2_1,2
2872,SWC0765_2_2,0
2873,SWC0765_2_3,0
2874,SWC0765_3_1,0
2875,SWC0765_3_2,0
2876,SWC0765_3_3,0
2877,SWC0765_4_1,0
2878,SWC0765_4_2,0
2879,SWC0765_4_3,0
2880,SWC0766_1_1,0
2881,SWC0766_1_2,0
2882,SWC0766_1_3,0
2883,SWC0766_2_1,0
2884,SWC0766_2_2,0
2885,SWC0766_2_3,0
2886,SWC0766_3_1,0
2887,SWC0766_3_2,0
2888,SWC0766_3_3,0
2889,SWC0766_4_1,3
2890,SWC0766_4_2,4
2891,SWC0766_4_3,3
2892,SWC0767_1_1,0
2893,SWC0767_1_2,2
2894,SWC0767_1_3,0
2895,SWC0767_2_1,0
2896,SWC0767_2_2,0
2897,SWC0767_2_3,1
2898,SWC0767_3_1,5
2899,SWC0767_3_2,0
2900,SWC0767_3_3,0
2901,SWC0767_4_1,10
2902,SWC0767_4_2,0
2903,SWC0767_4_3,6
2904,SWC0768_1_1,0
2905,SWC0768_1_2,0
2906,SWC0768_1_3,0
2907,SWC0768_2_1,0
2908,SWC0768_2_2,0
2909,SWC0768_2_3,2
2910,SWC0768_3_1,2
2911,SWC0768_3_2,0
2912,SWC0768_3_3,0
2913,SWC0768_4_1,1
2914,SWC0768_4_2,2
2915,SWC0768_4_3,0
2916,SWC0769_1_1,0
2917,SWC0769_1_2,0
2918,SWC0769_1_3,0
2919,SWC0769_2_1,0
2920,SWC0769_2_2,0
2921,SWC0769_2_3,0
2922,SWC0769_3_1,0
2923,SWC0769_3_2,0
2924,SWC0769_3_3,0
2925,SWC0769_4_1,0
2926,SWC0769_4_2,1
2927,SWC0769_4_3,2
2928,SWC0770_1_1,0
2929,SWC0770_1_2,0
2930,SWC0770_1_3,0
2931,SWC0770_2_1,8
2932,SWC0770_2_2,0
2933,SWC0770_2_3,0
2934,SWC0770_3_1,0
2935,SWC0770_3_2,2
2936,SWC0770_3_3,0
2937,SWC0770_4_1,0
2938,SWC0770_4_2,0
2939,SWC0770_4_3,0
2940,SWC0771_1_1,0
2941,SWC0771_1_2,19
2942,SWC0771_1_3,11
2943,SWC0771_2_1,0
2944,SWC0771_2_2,4
2945,SWC0771_2_3,37
2946,SWC0771_3_1,0
2947,SWC0771_3_2,0
2948,SWC0771_3_3,0
2949,SWC0771_4_1,0
2950,SWC0771_4_2,9
2951,SWC0771_4_3,15
2952,SWC0773_1_1,2
2953,SWC0773_1_2,1
2954,SWC0773_1_3,1
2955,SWC0773_2_1,8
2956,SWC0773_2_2,6
2957,SWC0773_2_3,0
2958,SWC0773_3_1,1
2959,SWC0773_3_2,0
2960,SWC0773_3_3,0
2961,SWC0773_4_1,3
2962,SWC0773_4_2,1
2963,SWC0773_4_3,0
2964,SWC0774_1_1,0
2965,SWC0774_1_2,0
2966,SWC0774_1_3,0
2967,SWC0774_2_1,1
2968,SWC0774_2_2,13
2969,SWC0774_2_3,3
2970,SWC0774_3_1,0
2971,SWC0774_3_2,2
2972,SWC0774_3_3,5
2973,SWC0774_4_1,0
2974,SWC0774_4_2,1
2975,SWC0774_4_3,2
2976,SWC0776_1_1,0
2977,SWC0776_1_2,0
2978,SWC0776_1_3,0
2979,SWC0776_2_1,5
2980,SWC0776_2_2,1
2981,SWC0776_2_3,0
2982,SWC0776_3_1,7
2983,SWC0776_3_2,3
2984,SWC0776_3_3,2
2985,SWC0776_4_1,0
2986,SWC0776_4_2,0
2987,SWC0776_4_3,0
2988,SWC0777_1_1,0
2989,SWC0777_1_2,2
2990,SWC0777_1_3,4
2991,SWC0777_2_1,0
2992,SWC0777_2_2,0
2993,SWC0777_2_3,1
2994,SWC0777_3_1,5
2995,SWC0777_3_2,2
2996,SWC0777_3_3,0
2997,SWC0777_4_1,5
2998,SWC0777_4_2,4
2999,SWC0777_4_3,0
3000,SWC0778_1_1,0
3001,SWC0778_1_2,0
3002,SWC0778_1_3,0
3003,SWC0778_2_1,0
3004,SWC0778_2_2,1
3005,SWC0778_2_3,0
3006,SWC0778_3_1,0
3007,SWC0778_3_2,17
3008,SWC0778_3_3,8
3009,SWC0778_4_1,0
3010,SWC0778_4_2,0
3011,SWC0778_4_3,0
3012,SWC0779_1_1,0
3013,SWC0779_1_2,0
3014,SWC0779_1_3,0
3015,SWC0779_2_1,0
3016,SWC0779_2_2,0
3017,SWC0779_2_3,0
3018,SWC0779_3_1,0
3019,SWC0779_3_2,0
3020,SWC0779_3_3,0
3021,SWC0779_4_1,0
3022,SWC0779_4_2,0
3023,SWC0779_4_3,2
3024,SWC0780_1_1,0
3025,SWC0780_1_2,7
3026,SWC0780_1_3,13
3027,SWC0780_2_1,0
3028,SWC0780_2_2,4
3029,SWC0780_2_3,5
3030,SWC0780_3_1,0
3031,SWC0780_3_2,3
3032,SWC0780_3_3,0
3033,SWC0780_4_1,1
3034,SWC0780_4_2,1
3035,SWC0780_4_3,1
3036,SWC0783_1_1,2
3037,SWC0783_1_2,0
3038,SWC0783_1_3,3
3039,SWC0783_2_1,2
3040,SWC0783_2_2,0
3041,SWC0783_2_3,2
3042,SWC0783_3_1,2
3043,SWC0783_3_2,0
3044,SWC0783_3_3,1
3045,SWC0783_4_1,0
3046,SWC0783_4_2,4
3047,SWC0783_4_3,1
3048,SWC0786_1_1,2
3049,SWC0786_1_2,3
3050,SWC0786_1_3,2
3051,SWC0786_2_1,0
3052,SWC0786_2_2,0
3053,SWC0786_2_3,1
3054,SWC0786_3_1,0
3055,SWC0786_3_2,0
3056,SWC0786_3_3,0
3057,SWC0786_4_1,0
3058,SWC0786_4_2,1
3059,SWC0786_4_3,2
3060,SWC0787_1_1,0
3061,SWC0787_1_2,0
3062,SWC0787_1_3,3
3063,SWC0787_2_1,0
3064,SWC0787_2_2,3
3065,SWC0787_2_3,8
3066,SWC0787_3_1,1
3067,SWC0787_3_2,7
3068,SWC0787_3_3,12
3069,SWC0787_4_1,0
3070,SWC0787_4_2,0
3071,SWC0787_4_3,0
3072,SWC0800_1_1,0
3073,SWC0800_1_2,0
3074,SWC0800_1_3,0
3075,SWC0800_2_1,0
3076,SWC0800_2_2,0
3077,SWC0800_2_3,0
3078,SWC0800_3_1,0
3079,SWC0800_3_2,0
3080,SWC0800_3_3,0
3081,SWC0800_4_1,0
3082,SWC0800_4_2,0
3083,SWC0800_4_3,1
3084,SWC0806_1_1,0
3085,SWC0806_1_2,0
3086,SWC0806_1_3,0
3087,SWC0806_2_1,0
3088,SWC0806_2_2,0
3089,SWC0806_2_3,0
3090,SWC0806_3_1,0
3091,SWC0806_3_2,0
3092,SWC0806_3_3,1
3093,SWC0806_4_1,0
3094,SWC0806_4_2,0
3095,SWC0806_4_3,0
3096,SWC0809_1_1,0
3097,SWC0809_1_2,0
3098,SWC0809_1_3,0
3099,SWC0809_2_1,0
3100,SWC0809_2_2,0
3101,SWC0809_2_3,0
3102,SWC0809_3_1,1
3103,SWC0809_3_2,0
3104,SWC0809_3_3,0
3105,SWC0809_4_1,0
3106,SWC0809_4_2,0
3107,SWC0809_4_3,0
3108,SWC0810_1_1,0
3109,SWC0810_1_2,0
3110,SWC0810_1_3,0
3111,SWC0810_2_1,0
3112,SWC0810_2_2,0
3113,SWC0810_2_3,0
3114,SWC0810_3_1,1
3115,SWC0810_3_2,0
3116,SWC0810_3_3,0
3117,SWC0810_4_1,1
3118,SWC0810_4_2,1
3119,SWC0810_4_3,1
3120,SWC0811_1_1,0
3121,SWC0811_1_2,0
3122,SWC0811_1_3,0
3123,SWC0811_2_1,0
3124,SWC0811_2_2,1
3125,SWC0811_2_3,0
3126,SWC0811_3_1,0
3127,SWC0811_3_2,0
3128,SWC0811_3_3,0
3129,SWC0811_4_1,0
3130,SWC0811_4_2,1
3131,SWC0811_4_3,1
3132,SWC0812_1_1,0
3133,SWC0812_1_2,0
3134,SWC0812_1_3,0
3135,SWC0812_2_1,0
3136,SWC0812_2_2,0
3137,SWC0812_2_3,0
3138,SWC0812_3_1,0
3139,SWC0812_3_2,1
3140,SWC0812_3_3,0
3141,SWC0812_4_1,3
3142,SWC0812_4_2,4
3143,SWC0812_4_3,4
3144,SWC0813_1_1,0
3145,SWC0813_1_2,0
3146,SWC0813_1_3,0
3147,SWC0813_2_1,0
3148,SWC0813_2_2,0
3149,SWC0813_2_3,1
3150,SWC0813_3_1,4
3151,SWC0813_3_2,30
3152,SWC0813_3_3,3
3153,SWC0813_4_1,2
3154,SWC0813_4_2,2
3155,SWC0813_4_3,3
3156,SWC0814_1_1,0
3157,SWC0814_1_2,0
3158,SWC0814_1_3,0
3159,SWC0814_2_1,0
3160,SWC0814_2_2,0
3161,SWC0814_2_3,0
3162,SWC0814_3_1,0
3163,SWC0814_3_2,0
3164,SWC0814_3_3,0
3165,SWC0814_4_1,3
3166,SWC0814_4_2,0
3167,SWC0814_4_3,0
3168,SWC0815_1_1,3
3169,SWC0815_1_2,0
3170,SWC0815_1_3,0
3171,SWC0815_2_1,0
3172,SWC0815_2_2,0
3173,SWC0815_2_3,0
3174,SWC0815_3_1,4
3175,SWC0815_3_2,1
3176,SWC0815_3_3,0
3177,SWC0815_4_1,0
3178,SWC0815_4_2,0
3179,SWC0815_4_3,8
3180,SWC0816_1_1,25
3181,SWC0816_1_2,18
3182,SWC0816_1_3,28
3183,SWC0816_2_1,5
3184,SWC0816_2_2,12
3185,SWC0816_2_3,14
3186,SWC0816_3_1,19
3187,SWC0816_3_2,2
3188,SWC0816_3_3,1
3189,SWC0816_4_1,4
3190,SWC0816_4_2,0
3191,SWC0816_4_3,0
3192,SWC0817_1_1,1
3193,SWC0817_1_2,1
3194,SWC0817_1_3,1
3195,SWC0817_2_1,2
3196,SWC0817_2_2,0
3197,SWC0817_2_3,0
3198,SWC0817_3_1,5
3199,SWC0817_3_2,0
3200,SWC0817_3_3,0
3201,SWC0817_4_1,6
3202,SWC0817_4_2,4
3203,SWC0817_4_3,0
3204,SWC0831_1_1,26
3205,SWC0831_1_2,46
3206,SWC0831_1_3,29
3207,SWC0831_2_1,10
3208,SWC0831_2_2,0
3209,SWC0831_2_3,0
3210,SWC0831_3_1,0
3211,SWC0831_3_2,0
3212,SWC0831_3_3,0
3213,SWC0831_4_1,0
3214,SWC0831_4_2,0
3215,SWC0831_4_3,0
3216,SWC0835_1_1,0
3217,SWC0835_1_2,0
3218,SWC0835_1_3,0
3219,SWC0835_2_1,0
3220,SWC0835_2_2,2
3221,SWC0835_2_3,0
3222,SWC0835_3_1,4
3223,SWC0835_3_2,1
3224,SWC0835_3_3,2
3225,SWC0835_4_1,3
3226,SWC0835_4_2,11
3227,SWC0835_4_3,5
3228,SWC0836_1_1,0
3229,SWC0836_1_2,0
3230,SWC0836_1_3,10
3231,SWC0836_2_1,0
3232,SWC0836_2_2,1
3233,SWC0836_2_3,1
3234,SWC0836_3_1,0
3235,SWC0836_3_2,0
3236,SWC0836_3_3,1
3237,SWC0836_4_1,2
3238,SWC0836_4_2,0
3239,SWC0836_4_3,0
3240,SWC0837_1_1,0
3241,SWC0837_1_2,0
3242,SWC0837_1_3,1
3243,SWC0837_2_1,2
3244,SWC0837_2_2,0
3245,SWC0837_2_3,0
3246,SWC0837_3_1,0
3247,SWC0837_3_2,0
3248,SWC0837_3_3,0
3249,SWC0837_4_1,0
3250,SWC0837_4_2,1
3251,SWC0837_4_3,0
3252,SWC0838_1_1,0
3253,SWC0838_1_2,0
3254,SWC0838_1_3,0
3255,SWC0838_2_1,3
3256,SWC0838_2_2,10
3257,SWC0838_2_3,20
3258,SWC0838_3_1,1
3259,SWC0838_3_2,12
3260,SWC0838_3_3,17
3261,SWC0838_4_1,0
3262,SWC0838_4_2,0
3263,SWC0838_4_3,10
3264,SWC0840_1_1,1
3265,SWC0840_1_2,0
3266,SWC0840_1_3,0
3267,SWC0840_2_1,0
3268,SWC0840_2_2,0
3269,SWC0840_2_3,0
3270,SWC0840_3_1,0
3271,SWC0840_3_2,0
3272,SWC0840_3_3,0
3273,SWC0840_4_1,0
3274,SWC0840_4_2,0
3275,SWC0840_4_3,0
3276,SWC0841_1_1,0
3277,SWC0841_1_2,0
3278,SWC0841_1_3,3
3279,SWC0841_2_1,2
3280,SWC0841_2_2,2
3281,SWC0841_2_3,5
3282,SWC0841_3_1,3
3283,SWC0841_3_2,0
3284,SWC0841_3_3,1
3285,SWC0841_4_1,2
3286,SWC0841_4_2,7
3287,SWC0841_4_3,2
3288,SWC0842_1_1,1
3289,SWC0842_1_2,0
3290,SWC0842_1_3,0
3291,SWC0842_2_1,0
3292,SWC0842_2_2,0
3293,SWC0842_2_3,1
3294,SWC0842_3_1,0
3295,SWC0842_3_2,0
3296,SWC0842_3_3,0
3297,SWC0842_4_1,0
3298,SWC0842_4_2,1
3299,SWC0842_4_3,0
3300,SWC0843_1_1,0
3301,SWC0843_1_2,3
3302,SWC0843_1_3,1
3303,SWC0843_2_1,6
3304,SWC0843_2_2,0
3305,SWC0843_2_3,0
3306,SWC0843_3_1,0
3307,SWC0843_3_2,1
3308,SWC0843_3_3,0
3309,SWC0843_4_1,4
3310,SWC0843_4_2,0
3311,SWC0843_4_3,0
3312,SWC0844_1_1,0
3313,SWC0844_1_2,0
3314,SWC0844_1_3,0
3315,SWC0844_2_1,0
3316,SWC0844_2_2,1
3317,SWC0844_2_3,0
3318,SWC0844_3_1,0
3319,SWC0844_3_2,3
3320,SWC0844_3_3,0
3321,SWC0844_4_1,0
3322,SWC0844_4_2,0
3323,SWC0844_4_3,0
3324,SWC0845_1_1,2
3325,SWC0845_1_2,0
3326,SWC0845_1_3,1
3327,SWC0845_2_1,1
3328,SWC0845_2_2,0
3329,SWC0845_2_3,1
3330,SWC0845_3_1,1
3331,SWC0845_3_2,3
3332,SWC0845_3_3,0
3333,SWC0845_4_1,0
3334,SWC0845_4_2,0
3335,SWC0845_4_3,0
3336,SWC0846_1_1,0
3337,SWC0846_1_2,2
3338,SWC0846_1_3,3
3339,SWC0846_2_1,2
3340,SWC0846_2_2,0
3341,SWC0846_2_3,3
3342,SWC0846_3_1,0
3343,SWC0846_3_2,12
3344,SWC0846_3_3,0
3345,SWC0846_4_1,0
3346,SWC0846_4_2,6
3347,SWC0846_4_3,0
3348,SWC0847_1_1,4
3349,SWC0847_1_2,1
3350,SWC0847_1_3,0
3351,SWC0847_2_1,4
3352,SWC0847_2_2,0
3353,SWC0847_2_3,1
3354,SWC0847_3_1,0
3355,SWC0847_3_2,7
3356,SWC0847_3_3,0
3357,SWC0847_4_1,0
3358,SWC0847_4_2,0
3359,SWC0847_4_3,0
3360,SWC0848_1_1,0
3361,SWC0848_1_2,0
3362,SWC0848_1_3,0
3363,SWC0848_2_1,0
3364,SWC0848_2_2,1
3365,SWC0848_2_3,1
3366,SWC0848_3_1,0
3367,SWC0848_3_2,2
3368,SWC0848_3_3,2
3369,SWC0848_4_1,1
3370,SWC0848_4_2,0
3371,SWC0848_4_3,0
3372,SWC0849_1_1,0
3373,SWC0849_1_2,3
3374,SWC0849_1_3,0
3375,SWC0849_2_1,1
3376,SWC0849_2_2,1
3377,SWC0849_2_3,0
3378,SWC0849_3_1,1
3379,SWC0849_3_2,0
3380,SWC0849_3_3,3
3381,SWC0849_4_1,7
3382,SWC0849_4_2,2
3383,SWC0849_4_3,1
3384,SWC0850_1_1,0
3385,SWC0850_1_2,0
3386,SWC0850_1_3,0
3387,SWC0850_2_1,2
3388,SWC0850_2_2,14
3389,SWC0850_2_3,1
3390,SWC0850_3_1,1
3391,SWC0850_3_2,16
3392,SWC0850_3_3,0
3393,SWC0850_4_1,0
3394,SWC0850_4_2,0
3395,SWC0850_4_3,2
3396,SWC0851_1_1,1
3397,SWC0851_1_2,1
3398,SWC0851_1_3,1
3399,SWC0851_2_1,1
3400,SWC0851_2_2,0
3401,SWC0851_2_3,0
3402,SWC0851_3_1,0
3403,SWC0851_3_2,3
3404,SWC0851_3_3,1
3405,SWC0851_4_1,2
3406,SWC0851_4_2,2
3407,SWC0851_4_3,0
3408,SWC0852_1_1,0
3409,SWC0852_1_2,0
3410,SWC0852_1_3,0
3411,SWC0852_2_1,0
3412,SWC0852_2_2,0
3413,SWC0852_2_3,2
3414,SWC0852_3_1,0
3415,SWC0852_3_2,0
3416,SWC0852_3_3,0
3417,SWC0852_4_1,0
3418,SWC0852_4_2,0
3419,SWC0853_1_1,2
3420,SWC0853_1_2,0
3421,SWC0853_1_3,0
3422,SWC0853_2_1,0
3423,SWC0853_2_2,0
3424,SWC0853_2_3,0
3425,SWC0853_3_1,0
3426,SWC0853_3_2,0
3427,SWC0853_3_3,0
3428,SWC0853_4_1,0
3429,SWC0853_4_2,0
3430,SWC0853_4_3,0
3431,SWC0854_1_1,1
3432,SWC0854_1_2,0
3433,SWC0854_1_3,0
3434,SWC0854_2_1,0
3435,SWC0854_2_2,0
3436,SWC0854_2_3,0
3437,SWC0854_3_1,0
3438,SWC0854_3_2,0
3439,SWC0854_3_3,0
3440,SWC0854_4_1,0
3441,SWC0854_4_2,0
3442,SWC0854_4_3,0
3443,SWC0855_1_1,0
3444,SWC0855_1_2,1
3445,SWC0855_1_3,0
3446,SWC0855_2_1,0
3447,SWC0855_2_2,0
3448,SWC0855_2_3,0
3449,SWC0855_3_1,14
3450,SWC0855_3_2,0
3451,SWC0855_3_3,0
3452,SWC0855_4_1,0
3453,SWC0855_4_2,0
3454,SWC0855_4_3,1
3455,SWC0856_1_1,21
3456,SWC0856_1_2,16
3457,SWC0856_1_3,1
3458,SWC0856_2_1,1
3459,SWC0856_2_2,1
3460,SWC0856_2_3,1
3461,SWC0856_3_1,1
3462,SWC0856_3_2,0
3463,SWC0856_3_3,1
3464,SWC0856_4_1,0
3465,SWC0856_4_2,0
3466,SWC0856_4_3,0
3467,SWC0857_1_1,0
3468,SWC0857_1_2,9
3469,SWC0857_1_3,3
3470,SWC0857_2_1,0
3471,SWC0857_2_2,1
3472,SWC0857_2_3,0
3473,SWC0857_3_1,0
3474,SWC0857_3_2,0
3475,SWC0857_3_3,0
3476,SWC0857_4_1,0
3477,SWC0857_4_2,1
3478,SWC0857_4_3,0
3479,SWC0858_1_1,0
3480,SWC0858_1_2,0
3481,SWC0858_1_3,0
3482,SWC0858_2_1,0
3483,SWC0858_2_2,0
3484,SWC0858_2_3,0
3485,SWC0858_3_1,0
3486,SWC0858_3_2,0
3487,SWC0858_3_3,0
3488,SWC0858_4_1,0
3489,SWC0858_4_2,1
3490,SWC0858_4_3,1
3491,SWC0866_1_1,40
3492,SWC0866_1_2,7
3493,SWC0866_1_3,3
3494,SWC0866_2_1,48
3495,SWC0866_2_2,11
3496,SWC0866_2_3,1
3497,SWC0866_3_1,5
3498,SWC0866_3_2,1
3499,SWC0866_3_3,3
3500,SWC0866_4_1,0
3501,SWC0866_4_2,7
3502,SWC0866_4_3,1
3503,SWC0870_1_1,0
3504,SWC0870_1_2,1
3505,SWC0870_1_3,2
3506,SWC0870_2_1,0
3507,SWC0870_2_2,0
3508,SWC0870_2_3,0
3509,SWC0870_3_1,0
3510,SWC0870_3_2,0
3511,SWC0870_3_3,0
3512,SWC0870_4_1,2
3513,SWC0870_4_2,0
3514,SWC0870_4_3,0
3515,SWC0871_1_1,1
3516,SWC0871_1_2,0
3517,SWC0871_1_3,2
3518,SWC0871_2_1,0
3519,SWC0871_2_2,1
3520,SWC0871_2_3,4
3521,SWC0871_3_1,3
3522,SWC0871_3_2,9
3523,SWC0871_3_3,0
3524,SWC0871_4_1,1
3525,SWC0871_4_2,0
3526,SWC0871_4_3,0
3527,SWC0872_1_1,2
3528,SWC0872_1_2,0
3529,SWC0872_1_3,0
3530,SWC0872_2_1,1
3531,SWC0872_2_2,1
3532,SWC0872_2_3,0
3533,SWC0872_3_1,2
3534,SWC0872_3_2,1
3535,SWC0872_3_3,3
3536,SWC0872_4_1,0
3537,SWC0872_4_2,2
3538,SWC0872_4_3,1
3539,SWC0873_1_1,1
3540,SWC0873_1_2,6
3541,SWC0873_1_3,2
3542,SWC0873_2_1,4
3543,SWC0873_2_2,0
3544,SWC0873_2_3,15
3545,SWC0873_3_1,1
3546,SWC0873_3_2,1
3547,SWC0873_3_3,0
3548,SWC0873_4_1,27
3549,SWC0873_4_2,9
3550,SWC0873_4_3,0
3551,SWC0874_1_1,0
3552,SWC0874_1_2,0
3553,SWC0874_1_3,0
3554,SWC0874_2_1,2
3555,SWC0874_2_2,0
3556,SWC0874_2_3,1
3557,SWC0874_3_1,2
3558,SWC0874_3_2,1
3559,SWC0874_3_3,2
3560,SWC0874_4_1,0
3561,SWC0874_4_2,2
3562,SWC0874_4_3,4
3563,SWC0875_1_1,0
3564,SWC0875_1_2,0
3565,SWC0875_1_3,0
3566,SWC0875_2_1,0
3567,SWC0875_2_2,0
3568,SWC0875_2_3,0
3569,SWC0875_3_1,0
3570,SWC0875_3_2,0
3571,SWC0875_3_3,0
3572,SWC0875_4_1,0
3573,SWC0875_4_2,1
3574,SWC0875_4_3,0
3575,SWC0876_1_1,2
3576,SWC0876_1_2,1
3577,SWC0876_1_3,0
3578,SWC0876_2_1,2
3579,SWC0876_2_2,0
3580,SWC0876_2_3,0
3581,SWC0876_3_1,0
3582,SWC0876_3_2,0
3583,SWC0876_3_3,0
3584,SWC0876_4_1,0
3585,SWC0876_4_2,0
3586,SWC0876_4_3,0
3587,SWC0877_1_1,3
3588,SWC0877_1_2,1
3589,SWC0877_1_3,2
3590,SWC0877_2_1,0
3591,SWC0877_2_2,0
3592,SWC0877_2_3,0
3593,SWC0877_3_1,0
3594,SWC0877_3_2,1
3595,SWC0877_3_3,3
3596,SWC0877_4_1,0
3597,SWC0877_4_2,0
3598,SWC0877_4_3,10
3599,SWC0881_1_1,2
3600,SWC0881_1_2,4
3601,SWC0881_1_3,0
3602,SWC0881_2_1,1
3603,SWC0881_2_2,1
3604,SWC0881_2_3,2
3605,SWC0881_3_1,1
3606,SWC0881_3_2,7
3607,SWC0881_3_3,3
3608,SWC0881_4_1,0
3609,SWC0881_4_2,5
3610,SWC0881_4_3,7
3611,SWC0882_1_1,0
3612,SWC0882_1_2,9
3613,SWC0882_1_3,1
3614,SWC0882_2_1,1
3615,SWC0882_2_2,0
3616,SWC0882_2_3,1
3617,SWC0882_3_1,0
3618,SWC0882_3_2,0
3619,SWC0882_3_3,1
3620,SWC0882_4_1,1
3621,SWC0882_4_2,1
3622,SWC0882_4_3,0
3623,SWC0933_4_3,10
3624,SWC0934_1_1,0
3625,SWC0934_1_2,0
3626,SWC0934_1_3,0
3627,SWC0934_2_1,53
3628,SWC0934_2_2,33
3629,SWC0934_2_3,0
3630,SWC0934_3_1,15
3631,SWC0934_3_2,22
3632,SWC0934_3_3,9
3633,SWC0934_4_1,41
3634,SWC0934_4_2,12
3635,SWC0934_4_3,0
3636,SWC0935_1_1,14
3637,SWC0935_1_2,32
3638,SWC0935_1_3,38
3639,SWC0935_2_1,13
3640,SWC0935_2_2,42
3641,SWC0935_2_3,45
3642,SWC0935_3_1,4
3643,SWC0935_3_2,24
3644,SWC0935_3_3,54
3645,SWC0935_4_1,5
3646,SWC0935_4_2,6
3647,SWC0935_4_3,13
3648,SWC0936_1_1,8
3649,SWC0936_1_2,22
3650,SWC0936_1_3,23
3651,SWC0936_2_1,2
3652,SWC0936_2_2,0
3653,SWC0936_2_3,1
3654,SWC0936_3_1,0
3655,SWC0936_3_2,0
3656,SWC0936_3_3,0
3657,SWC0936_4_1,0
3658,SWC0936_4_2,0
3659,SWC0936_4_3,0
3660,SWC0937_1_1,0
3661,SWC0937_1_2,0
3662,SWC0937_1_3,3
3663,SWC0937_2_1,0
3664,SWC0937_2_3,2
3665,SWC0937_3_1,2
3666,SWC0937_3_2,5
3667,SWC0937_3_3,2
3668,SWC0937_4_1,6
3669,SWC0937_4_2,9
3670,SWC0937_4_3,8
3671,SWC0938_1_1,4
3672,SWC0938_1_2,0
3673,SWC0938_1_3,13
3674,SWC0938_2_1,1
3675,SWC0938_2_2,0
3676,SWC0938_2_3,2
3677,SWC0938_3_1,11
3678,SWC0938_3_2,3
3679,SWC0938_3_3,2
3680,SWC0938_4_1,3
3681,SWC0938_4_2,8
3682,SWC0938_4_3,0
3683,SWC0939_1_1,28
3684,SWC0939_1_2,17
3685,SWC0939_1_3,11
3686,SWC0939_2_1,12
3687,SWC0939_2_2,0
3688,SWC0939_2_3,1
3689,SWC0939_3_1,3
3690,SWC0939_3_2,0
3691,SWC0939_3_3,6
3692,SWC0939_4_1,5
3693,SWC0939_4_2,19
3694,SWC0939_4_3,10
3695,SWC0940_1_1,1
3696,SWC0940_1_2,7
3697,SWC0940_1_3,9
3698,SWC0940_2_1,20
3699,SWC0940_2_2,9
3700,SWC0940_2_3,18
3701,SWC0940_3_1,11
3702,SWC0940_3_2,20
3703,SWC0940_3_3,26
3704,SWC0940_4_1,9
3705,SWC0940_4_2,15
3706,SWC0940_4_3,16
3707,SWC0941_1_1,0
3708,SWC0941_1_2,2
3709,SWC0941_1_3,2
3710,SWC0941_2_1,22
3711,SWC0941_2_2,13
3712,SWC0941_2_3,0
3713,SWC0941_3_1,10
3714,SWC0941_3_2,2
3715,SWC0941_3_3,1
3716,SWC0941_4_1,0
3717,SWC0941_4_2,1
3718,SWC0941_4_3,2
3719,SWC0942_1_1,1
3720,SWC0942_1_2,2
3721,SWC0942_1_3,0
3722,SWC0942_2_1,12
3723,SWC0942_2_2,6
3724,SWC0942_2_3,2
3725,SWC0942_3_1,16
3726,SWC0942_3_2,6
3727,SWC0942_3_3,7
3728,SWC0942_4_1,6
3729,SWC0942_4_2,8
3730,SWC0942_4_3,6
3731,SWC0943_1_1,12
3732,SWC0943_1_2,8
3733,SWC0943_1_3,9
3734,SWC0943_2_1,10
3735,SWC0943_2_2,8
3736,SWC0943_2_3,8
3737,SWC0943_3_1,1
3738,SWC0943_3_2,4
3739,SWC0943_3_3,6
3740,SWC0943_4_1,1
3741,SWC0943_4_2,0
3742,SWC0943_4_3,1
3743,SWC0947_1_1,2
3744,SWC0947_1_2,4
3745,SWC0947_1_3,0
3746,SWC0947_2_1,0
3747,SWC0947_2_2,1
3748,SWC0947_2_3,0
3749,SWC0947_3_1,1
3750,SWC0947_3_2,1
3751,SWC0947_3_3,0
3752,SWC0947_4_1,0
3753,SWC0947_4_2,0
3754,SWC0947_4_3,5
3755,SWC0948_1_1,2
3756,SWC0948_1_2,1
3757,SWC0948_1_3,0
3758,SWC0948_2_1,1
3759,SWC0948_2_2,0
3760,SWC0948_2_3,0
3761,SWC0948_3_1,0
3762,SWC0948_3_2,0
3763,SWC0948_3_3,0
3764,SWC0948_4_1,0
3765,SWC0948_4_2,0
3766,SWC0948_4_3,0
3767,SWC0951_1_1,0
3768,SWC0951_1_2,0
3769,SWC0951_1_3,0
3770,SWC0951_2_1,2
3771,SWC0951_2_2,0
3772,SWC0951_2_3,0
3773,SWC0951_3_1,3
3774,SWC0951_3_2,0
3775,SWC0951_3_3,0
3776,SWC0951_4_1,1
3777,SWC0951_4_2,1
3778,SWC0951_4_3,0
3779,SWC0952_1_1,27
3780,SWC0952_1_2,3
3781,SWC0952_1_3,1
3782,SWC0952_2_1,0
3783,SWC0952_2_2,3
3784,SWC0952_2_3,1
3785,SWC0952_3_1,0
3786,SWC0952_3_2,1
